Alameda,CA,-122.311928,37.897423,-122.309799,37.8979,-122.287399,37.897999,-122.269997,37.905899,-122.264801,37.904499,-122.260307,37.8997,-122.255707,37.899601,-122.251907,37.893501,-122.248703,37.893299,-122.247803,37.887001,-122.242996,37.883301,-122.224701,37.879299,-122.216301,37.871799,-122.215202,37.8689,-122.220398,37.865101,-122.207703,37.8521,-122.202705,37.851299,-122.193001,37.8409,-122.184196,37.837101,-122.184906,37.820801,-122.165802,37.813499,-122.156601,37.817902,-122.147705,37.813801,-122.139702,37.804699,-122.044403,37.798199,-122.029404,37.7878,-122.013,37.7803,-121.996704,37.763302,-122.009705,37.755199,-122.010704,37.747501,-122.0,37.739101,-121.9925,37.738201,-121.988907,37.7337,-121.971397,37.7286,-121.959702,37.7187,-121.6231,37.799198,-121.555626,37.820335,-121.555603,37.542801,-121.5494,37.539398,-121.544701,37.5326,-121.538597,37.5299,-121.521103,37.524899,-121.503105,37.526001,-121.497597,37.522701,-121.500999,37.5186,-121.496506,37.513302,-121.495003,37.505001,-121.492302,37.502499,-121.484398,37.502602,-121.468224,37.489758,-121.470871,37.481853,-121.471603,37.482235,-121.864197,37.484699,-121.879211,37.471657,-121.887955,37.470749,-121.889587,37.468307,-121.907722,37.463089,-121.924187,37.454601,-121.927376,37.457455,-121.931694,37.455605,-121.93013,37.460709,-121.942505,37.465477,-121.943802,37.469601,-121.945999,37.4688,-121.945702,37.4636,-121.9505,37.462898,-121.958199,37.4646,-121.978943,37.460953,-121.995598,37.4673,-122.03511,37.465027,-122.050171,37.459068,-122.080399,37.477901,-122.108505,37.4977,-122.117516,37.508755,-122.110535,37.510765,-122.110535,37.52951,-122.144089,37.580826,-122.145073,37.607956,-122.151489,37.627693,-122.155434,37.651863,-122.165794,37.672092,-122.179611,37.686401,-122.193909,37.693802,-122.213158,37.699226,-122.240288,37.718468,-122.274338,37.763363,-122.319229,37.779644,-122.33107,37.797409,-122.320709,37.812698,-122.300484,37.828487,-122.297028,37.835888,-122.311905,37.8974
Alpine,CA,-119.903305,38.933414,-119.584435,38.713306,-119.578491,38.705757,-119.590843,38.690228,-119.590446,38.682201,-119.59832,38.670326,-119.606422,38.666447,-119.613655,38.665974,-119.612129,38.655865,-119.61692,38.631744,-119.615639,38.626003,-119.618446,38.624371,-119.617462,38.619411,-119.620071,38.614517,-119.618065,38.603619,-119.611526,38.600574,-119.607864,38.59481,-119.598808,38.593441,-119.594543,38.590424,-119.595016,38.581944,-119.588303,38.573654,-119.589523,38.568768,-119.585716,38.566154,-119.586365,38.558445,-119.583298,38.552109,-119.573105,38.540916,-119.569992,38.541821,-119.567055,38.5378,-119.565872,38.52536,-119.559944,38.525627,-119.555214,38.516712,-119.558205,38.505581,-119.556511,38.502228,-119.541862,38.499783,-119.544373,38.490124,-119.541328,38.481312,-119.545074,38.474182,-119.555229,38.469826,-119.557983,38.460529,-119.555428,38.447556,-119.561646,38.438679,-119.569008,38.434948,-119.564789,38.422665,-119.560364,38.419922,-119.562027,38.409088,-119.568611,38.404091,-119.579781,38.400578,-119.582687,38.397034,-119.591408,38.398964,-119.600204,38.405445,-119.621086,38.393963,-119.617432,38.38192,-119.61377,38.380043,-119.605614,38.367271,-119.61602,38.364712,-119.634567,38.353996,-119.626907,38.348141,-119.631065,38.344292,-119.630852,38.334827,-119.636215,38.327995,-119.638199,38.326969,-119.668518,38.348381,-119.69902,38.365303,-119.692619,38.378986,-119.697495,38.409313,-119.708694,38.417679,-119.75,38.417221,-119.769554,38.406754,-119.778877,38.407803,-119.783478,38.404953,-119.800659,38.401512,-119.813683,38.387604,-119.836533,38.3825,-119.853966,38.372566,-119.86898,38.367584,-119.883736,38.356274,-120.018982,38.433468,-120.052612,38.455685,-120.065598,38.448257,-120.071541,38.447166,-120.071465,38.510078,-120.071373,38.702862,-119.963936,38.776081,-119.946915,38.781734,-119.945877,38.786491,-119.938759,38.793655,-119.942963,38.796925,-119.941505,38.802727,-119.930511,38.812241,-119.929932,38.815277,-119.920296,38.821831,-119.922783,38.825043,-119.9217,38.830048,-119.907478,38.834438,-119.905296,38.855598,-119.89975,38.857506,-119.892471,38.856792,-119.879288,38.864872,-119.876274,38.870289,-119.877357,38.87455,-119.887794,38.879238,-119.881798,38.881084,-119.878525,38.886631,-119.883476,38.894299,-119.878853,38.899513,-119.886299,38.918037,-119.891113,38.91851,-119.904205,38.928181
Amador,CA,-120.071373,38.702862,-120.071465,38.510078,-120.07901,38.507507,-120.091202,38.507595,-120.099297,38.504116,-120.102348,38.505581,-120.1073,38.503796,-120.110466,38.498653,-120.122421,38.496059,-120.13839,38.498421,-120.145691,38.495407,-120.1633,38.494324,-120.208374,38.500847,-120.216423,38.49781,-120.22493,38.490879,-120.234528,38.489941,-120.239845,38.485432,-120.258942,38.48687,-120.26815,38.477859,-120.282349,38.475555,-120.293816,38.477364,-120.303535,38.472221,-120.318115,38.471191,-120.33004,38.465263,-120.337112,38.467529,-120.352646,38.465561,-120.363914,38.466652,-120.379723,38.461132,-120.388733,38.467316,-120.411423,38.468739,-120.413696,38.473156,-120.422249,38.473457,-120.442558,38.462044,-120.447105,38.452911,-120.451111,38.450191,-120.460365,38.446255,-120.466705,38.448933,-120.484909,38.445724,-120.49276,38.447136,-120.494331,38.449696,-120.49881,38.447678,-120.497063,38.444519,-120.504044,38.444305,-120.503975,38.439148,-120.522224,38.422798,-120.526207,38.423027,-120.529121,38.419003,-120.536186,38.418526,-120.540436,38.422909,-120.558983,38.415234,-120.570641,38.414021,-120.569534,38.407475,-120.574539,38.401505,-120.607857,38.397724,-120.609589,38.391819,-120.61422,38.389275,-120.613281,38.382664,-120.616295,38.378384,-120.613617,38.372841,-120.609024,38.370785,-120.617477,38.366592,-120.618607,38.357834,-120.626854,38.355835,-120.630562,38.34005,-120.637329,38.340942,-120.64547,38.334633,-120.655373,38.33086,-120.664207,38.331642,-120.671066,38.329266,-120.673759,38.330795,-120.687149,38.31897,-120.71154,38.315285,-120.729897,38.308029,-120.737183,38.307838,-120.750275,38.296574,-120.753876,38.288353,-120.766251,38.290401,-120.776604,38.287788,-120.789497,38.288681,-120.797432,38.285675,-120.802322,38.288952,-120.806694,38.288807,-120.809494,38.281689,-120.81665,38.28363,-120.820999,38.275536,-120.833786,38.267754,-120.845749,38.264359,-120.849213,38.257137,-120.855438,38.247852,-120.867332,38.245216,-120.875504,38.23978,-120.878578,38.241001,-120.881653,38.23064,-120.887321,38.227985,-120.89193,38.221279,-120.902039,38.222317,-120.914528,38.229992,-120.923592,38.228107,-120.935806,38.22057,-120.952621,38.226231,-120.962944,38.219563,-120.967827,38.220161,-120.97097,38.217625,-120.994469,38.225536,-121.025185,38.298,-121.026306,38.50816,-121.018303,38.508846,-121.010468,38.512482,-121.006081,38.519199,-121.0,38.518639,-120.993736,38.513695,-120.986366,38.516609,-120.973328,38.515968,-120.968964,38.520985,-120.963654,38.520344,-120.957161,38.522766,-120.950577,38.521351,-120.939713,38.528629,-120.935463,38.51952,-120.925385,38.514942,-120.921867,38.519199,-120.90963,38.520756,-120.907738,38.524185,-120.904243,38.52462,-120.901848,38.531208,-120.891747,38.529057,-120.888458,38.524776,-120.884079,38.525024,-120.87957,38.530926,-120.882965,38.536327,-120.87542,38.543373,-120.872574,38.542782,-120.870293,38.536625,-120.862694,38.535324,-120.861214,38.543243,-120.855331,38.542831,-120.854897,38.548691,-120.848259,38.550941,-120.840591,38.556152,-120.83474,38.551647,-120.83194,38.555927,-120.823868,38.556179,-120.822121,38.559883,-120.815445,38.558308,-120.81192,38.562244,-120.808746,38.561462,-120.811302,38.560001,-120.809387,38.557941,-120.803436,38.55991,-120.799332,38.556293,-120.793152,38.55764,-120.783134,38.55098,-120.77774,38.554455,-120.767685,38.552647,-120.759239,38.554977,-120.753273,38.55122,-120.747406,38.553535,-120.746353,38.548454,-120.73822,38.548393,-120.735687,38.545761,-120.729515,38.548233,-120.721413,38.54723,-120.717857,38.542103,-120.705765,38.535107,-120.703262,38.536091,-120.689743,38.527946,-120.681938,38.526367,-120.676178,38.517925,-120.658615,38.515816,-120.649475,38.510094,-120.627068,38.50322,-120.611122,38.504715,-120.605682,38.502525,-120.591438,38.5047,-120.578743,38.503513,-120.552864,38.511887,-120.53624,38.509483,-120.509369,38.511669,-120.489944,38.517529,-120.484207,38.5214,-120.463974,38.522778,-120.448799,38.528591,-120.441307,38.528858,-120.432816,38.52676,-120.423988,38.530396,-120.411934,38.531265,-120.401382,38.537712,-120.387611,38.540543,-120.382515,38.538734,-120.37738,38.544746,-120.362808,38.54464,-120.354683,38.547344,-120.345009,38.541744,-120.336617,38.545654,-120.31675,38.543442,-120.301056,38.5495,-120.296593,38.556179,-120.284889,38.556267,-120.279465,38.559174,-120.264984,38.56118,-120.265503,38.56509,-120.259201,38.577557,-120.249664,38.584072,-120.231941,38.586803,-120.228073,38.594925,-120.222153,38.597191,-120.220062,38.616016,-120.21315,38.622879,-120.213455,38.628979,-120.204216,38.627987,-120.20079,38.624763,-120.190292,38.631245,-120.177628,38.633858,-120.157082,38.633324,-120.151382,38.638008,-120.14463,38.639839,-120.139473,38.63826,-120.135986,38.641308,-120.130379,38.649906,-120.134079,38.654617,-120.131218,38.6604,-120.127495,38.665154,-120.122108,38.666721,-120.115677,38.679871,-120.122353,38.687027,-120.121521,38.695457,-120.110992,38.705109,-120.101982,38.706055,-120.080589,38.700367
Butte,CA,-122.04538,39.797768,-122.048866,39.803432,-122.063766,39.811619,-122.055527,39.827374,-122.068184,39.840603,-122.057205,39.850803,-122.054604,39.864094,-122.039619,39.879929,-122.043846,39.88393,-121.802956,39.884464,-121.805016,39.888336,-121.775139,39.888977,-121.7658,39.897484,-121.749573,39.906933,-121.748421,39.925858,-121.743652,39.942013,-121.734886,39.95369,-121.728683,39.956226,-121.723984,39.967808,-121.706505,39.977081,-121.702225,39.984516,-121.644951,39.982605,-121.64476,39.997177,-121.634354,39.996941,-121.635086,40.025928,-121.625,40.025749,-121.625,40.039616,-121.616722,40.039536,-121.616203,40.04723,-121.607651,40.046867,-121.607559,40.055202,-121.597473,40.055202,-121.597366,40.057724,-121.594559,40.057816,-121.594711,40.093578,-121.585052,40.093414,-121.58532,40.100639,-121.509476,40.100636,-121.50946,40.108097,-121.489792,40.108158,-121.489777,40.115402,-121.479889,40.115208,-121.479874,40.122482,-121.45192,40.121964,-121.451668,40.129837,-121.441833,40.1297,-121.44175,40.148819,-121.4356,40.152027,-121.403435,40.151764,-121.403717,40.115685,-121.384773,40.116047,-121.384933,40.108799,-121.375359,40.108765,-121.37571,40.086189,-121.365738,40.08617,-121.366066,40.072002,-121.375771,40.071865,-121.375999,40.057209,-121.38092,40.05711,-121.381187,40.051945,-121.399269,40.052212,-121.399254,40.03064,-121.408562,40.030739,-121.408478,40.015842,-121.418404,40.015884,-121.418739,39.987667,-121.409203,39.987385,-121.409309,39.958527,-121.4188,39.95871,-121.419495,39.929569,-121.410011,39.92955,-121.40992,39.915207,-121.428932,39.914951,-121.428879,39.900433,-121.409912,39.90052,-121.410858,39.871536,-121.397888,39.871387,-121.39743,39.862995,-121.379059,39.862984,-121.379135,39.855591,-121.36013,39.855591,-121.359444,39.840855,-121.349953,39.840427,-121.349785,39.825832,-121.331192,39.825794,-121.331253,39.811169,-121.317368,39.811008,-121.315811,39.796783,-121.306633,39.796734,-121.30674,39.789482,-121.293053,39.789364,-121.293152,39.785618,-121.288391,39.785553,-121.288429,39.781773,-121.283875,39.781693,-121.284775,39.767738,-121.267197,39.768913,-121.266953,39.75436,-121.249565,39.754082,-121.247192,39.740154,-121.228699,39.740334,-121.228477,39.725784,-121.209808,39.725765,-121.207642,39.700546,-121.189461,39.700005,-121.189217,39.685463,-121.17012,39.685677,-121.170074,39.6712,-121.161942,39.671223,-121.161835,39.663967,-121.154106,39.66404,-121.154007,39.656895,-121.135345,39.656921,-121.135651,39.628281,-121.115555,39.628159,-121.115265,39.621128,-121.096474,39.621017,-121.096664,39.613808,-121.087822,39.613655,-121.087852,39.603416,-121.078278,39.603458,-121.07563,39.597378,-121.078484,39.585373,-121.1064,39.585388,-121.105904,39.567303,-121.115273,39.567215,-121.115395,39.563656,-121.140144,39.562389,-121.139824,39.555664,-121.148849,39.555412,-121.148842,39.526554,-121.157951,39.52623,-121.158226,39.519707,-121.184326,39.51984,-121.184174,39.526863,-121.208931,39.527348,-121.239471,39.526703,-121.239105,39.513283,-121.276215,39.512871,-121.275681,39.520515,-121.304047,39.519699,-121.304352,39.497929,-121.309128,39.497875,-121.309074,39.486931,-121.313904,39.487072,-121.313713,39.476013,-121.322845,39.475822,-121.322952,39.468761,-121.332352,39.468952,-121.332367,39.465202,-121.337189,39.465099,-121.337349,39.454411,-121.344048,39.452682,-121.344276,39.439091,-121.339668,39.431816,-121.334427,39.430584,-121.332916,39.425892,-121.350143,39.416046,-121.361992,39.404285,-121.358864,39.399113,-121.366013,39.37822,-121.371429,39.373669,-121.371338,39.365021,-121.381256,39.363121,-121.386566,39.355911,-121.402069,39.349651,-121.402138,39.345531,-121.405846,39.344524,-121.405472,39.340176,-121.414574,39.340137,-121.425186,39.335079,-121.433693,39.337528,-121.445839,39.330597,-121.456451,39.33551,-121.462013,39.33112,-121.468414,39.333557,-121.473885,39.33345,-121.476685,39.329056,-121.483017,39.326241,-121.48304,39.318115,-121.493683,39.319164,-121.496941,39.314526,-121.503372,39.318268,-121.52948,39.318371,-121.535347,39.31432,-121.546036,39.312286,-121.547653,39.308876,-121.562614,39.305058,-121.574615,39.310947,-121.58419,39.311684,-121.59314,39.307938,-121.601173,39.31155,-121.603127,39.318138,-121.610107,39.319397,-121.619675,39.303394,-121.617165,39.301174,-121.622772,39.295872,-121.631073,39.30204,-121.629021,39.305775,-121.907227,39.304024,-121.901962,39.330223,-121.893295,39.341209,-121.896385,39.344387,-121.898033,39.357388,-121.892456,39.358669,-121.890594,39.366219,-121.882774,39.374043,-121.888954,39.384007,-121.883224,39.410294,-121.876633,39.422943,-121.876953,39.427776,-121.874115,39.428028,-121.875847,39.438461,-121.872955,39.447411,-121.869675,39.448833,-121.873756,39.46064,-121.868271,39.466316,-121.872437,39.478722,-121.869789,39.485241,-121.876045,39.501896,-121.874054,39.503422,-121.876259,39.509663,-121.855385,39.532757,-121.855438,39.536842,-121.944099,39.536194,-121.972946,39.528969,-121.974625,39.532646,-121.98214,39.533035,-121.984573,39.531143,-121.993744,39.536594,-122.001968,39.559616,-121.991631,39.562168,-121.989532,39.56498,-121.992516,39.567848,-122.0,39.568615,-122.002258,39.573929,-121.994278,39.581722,-121.99379,39.605213,-121.98127,39.61153,-121.978279,39.616203,-121.982445,39.62352,-121.990005,39.627148,-121.991333,39.641617,-121.978195,39.648045,-121.967995,39.648064,-121.965706,39.651707,-121.975906,39.664288,-121.988564,39.660183,-121.995911,39.66415,-121.996277,39.668652,-121.99337,39.671295,-121.983276,39.670238,-121.972504,39.676041,-121.95916,39.678032,-121.955818,39.687469,-121.94294,39.692039,-121.940231,39.698669,-121.948914,39.719269,-121.945595,39.729698,-121.950256,39.73288,-121.956154,39.719189,-121.961433,39.717842,-121.964714,39.719803,-121.966354,39.724758,-121.959091,39.734329,-121.962852,39.741596,-121.968391,39.739803,-121.970367,39.731922,-121.98101,39.734188,-121.994072,39.75,-122.004372,39.757881,-122.017311,39.762756,-122.031326,39.778843,-122.024506,39.788269,-122.023079,39.798641,-122.026817,39.800549,-122.032539,39.799507,-122.039032,39.79287
Calaveras,CA,-120.071465,38.510078,-120.071541,38.447166,-120.065598,38.448257,-120.052612,38.455685,-120.018982,38.433468,-120.028862,38.42477,-120.039536,38.426006,-120.048027,38.419449,-120.063316,38.414852,-120.066887,38.415562,-120.069244,38.413406,-120.079803,38.410206,-120.086861,38.403481,-120.114525,38.401299,-120.12719,38.395916,-120.133904,38.396629,-120.135979,38.393379,-120.140854,38.393883,-120.156929,38.385864,-120.160187,38.380993,-120.175461,38.373867,-120.183777,38.35891,-120.188515,38.35685,-120.18988,38.350193,-120.192726,38.349049,-120.20417,38.32972,-120.227509,38.314751,-120.236237,38.30162,-120.235687,38.298759,-120.245926,38.290268,-120.255043,38.286198,-120.261055,38.276478,-120.26976,38.270782,-120.272987,38.264446,-120.271423,38.259823,-120.288765,38.245941,-120.290222,38.234093,-120.300522,38.229816,-120.306587,38.224506,-120.316757,38.206642,-120.32534,38.19603,-120.329285,38.195248,-120.331253,38.188316,-120.334618,38.188019,-120.334496,38.185043,-120.338615,38.183716,-120.336243,38.178135,-120.339424,38.1777,-120.339516,38.172028,-120.348892,38.170265,-120.352547,38.163879,-120.358482,38.161385,-120.356514,38.15395,-120.369804,38.150715,-120.37532,38.142841,-120.370232,38.14056,-120.370346,38.137951,-120.376572,38.135757,-120.386909,38.115334,-120.408981,38.102482,-120.409592,38.087952,-120.413605,38.081985,-120.420509,38.078827,-120.423607,38.072994,-120.430206,38.072929,-120.430206,38.060596,-120.43808,38.06089,-120.441498,38.058811,-120.442383,38.051765,-120.452888,38.041424,-120.461075,38.022476,-120.468468,38.018696,-120.4674,38.014412,-120.462196,38.012852,-120.462723,38.010468,-120.481743,38.012463,-120.4879,38.009144,-120.491745,38.011208,-120.499298,38.007305,-120.498344,37.996265,-120.503487,37.991219,-120.508171,37.991585,-120.51252,37.995689,-120.508255,38.0,-120.514381,38.00433,-120.51783,38.0023,-120.520622,37.995235,-120.533783,37.991253,-120.52655,37.983021,-120.539078,37.97913,-120.542038,37.975311,-120.526962,37.975773,-120.525375,37.969368,-120.514053,37.962223,-120.513931,37.953453,-120.53421,37.944481,-120.538986,37.935883,-120.536583,37.926937,-120.541611,37.920254,-120.550072,37.921753,-120.554993,37.916256,-120.561165,37.914143,-120.563042,37.90369,-120.569717,37.89492,-120.586487,37.895294,-120.59565,37.888222,-120.595406,37.882984,-120.604263,37.876125,-120.603706,37.873318,-120.615936,37.870129,-120.632751,37.86068,-120.636856,37.847893,-120.652824,37.832355,-120.727631,37.897743,-120.760254,37.931145,-120.875,38.028973,-120.9254,38.077499,-120.937798,38.088402,-120.994469,38.225536,-120.97097,38.217625,-120.967827,38.220161,-120.962944,38.219563,-120.952621,38.226231,-120.935806,38.22057,-120.923592,38.228107,-120.914528,38.229992,-120.902039,38.222317,-120.89193,38.221279,-120.887321,38.227985,-120.881653,38.23064,-120.878578,38.241001,-120.875504,38.23978,-120.867332,38.245216,-120.855438,38.247852,-120.849213,38.257137,-120.845749,38.264359,-120.833786,38.267754,-120.820999,38.275536,-120.81665,38.28363,-120.809494,38.281689,-120.806694,38.288807,-120.802322,38.288952,-120.797432,38.285675,-120.789497,38.288681,-120.776604,38.287788,-120.766251,38.290401,-120.753876,38.288353,-120.750275,38.296574,-120.737183,38.307838,-120.729897,38.308029,-120.71154,38.315285,-120.687149,38.31897,-120.673759,38.330795,-120.671066,38.329266,-120.664207,38.331642,-120.655373,38.33086,-120.64547,38.334633,-120.637329,38.340942,-120.630562,38.34005,-120.626854,38.355835,-120.618607,38.357834,-120.617477,38.366592,-120.609024,38.370785,-120.613617,38.372841,-120.616295,38.378384,-120.613281,38.382664,-120.61422,38.389275,-120.609589,38.391819,-120.607857,38.397724,-120.574539,38.401505,-120.569534,38.407475,-120.570641,38.414021,-120.558983,38.415234,-120.540436,38.422909,-120.536186,38.418526,-120.529121,38.419003,-120.526207,38.423027,-120.522224,38.422798,-120.503975,38.439148,-120.504044,38.444305,-120.497063,38.444519,-120.49881,38.447678,-120.494331,38.449696,-120.49276,38.447136,-120.484909,38.445724,-120.466705,38.448933,-120.460365,38.446255,-120.451111,38.450191,-120.447105,38.452911,-120.442558,38.462044,-120.422249,38.473457,-120.413696,38.473156,-120.411423,38.468739,-120.388733,38.467316,-120.379723,38.461132,-120.363914,38.466652,-120.352646,38.465561,-120.337112,38.467529,-120.33004,38.465263,-120.318115,38.471191,-120.303535,38.472221,-120.293816,38.477364,-120.282349,38.475555,-120.26815,38.477859,-120.258942,38.48687,-120.239845,38.485432,-120.234528,38.489941,-120.22493,38.490879,-120.216423,38.49781,-120.208374,38.500847,-120.1633,38.494324,-120.145691,38.495407,-120.13839,38.498421,-120.122421,38.496059,-120.110466,38.498653,-120.1073,38.503796,-120.102348,38.505581,-120.099297,38.504116,-120.091202,38.507595,-120.07901,38.507507
Colusa,CA,-122.737961,39.383385,-122.593445,39.385658,-122.430191,39.383896,-122.134918,39.385609,-122.135071,39.414616,-122.124535,39.414707,-122.007767,39.413685,-122.002625,39.397942,-122.008652,39.38398,-121.888954,39.384007,-121.882774,39.374043,-121.890594,39.366219,-121.892456,39.358669,-121.898033,39.357388,-121.896385,39.344387,-121.893295,39.341209,-121.901962,39.330223,-121.907227,39.304024,-121.907013,39.301983,-121.913971,39.298347,-121.917854,39.289539,-121.921005,39.288418,-121.920036,39.281185,-121.926697,39.275795,-121.927963,39.271275,-121.935661,39.268368,-121.945869,39.25,-121.947098,39.240501,-121.939293,39.229309,-121.940331,39.221893,-121.935143,39.221203,-121.936913,39.218346,-121.931381,39.211685,-121.927414,39.198845,-121.935562,39.194771,-121.933533,39.189938,-121.940376,39.18655,-121.944328,39.180199,-121.938316,39.174305,-121.933151,39.161137,-121.919037,39.153099,-121.916138,39.147388,-121.919456,39.141449,-121.936684,39.144093,-121.938087,39.136253,-121.933044,39.130108,-121.923935,39.128284,-121.920486,39.122227,-121.910019,39.123257,-121.908875,39.119396,-121.91201,39.114426,-121.909584,39.113022,-121.904457,39.114876,-121.902443,39.108166,-121.904755,39.103195,-121.898956,39.100319,-121.89743,39.096794,-121.893288,39.096233,-121.894157,39.086899,-121.888657,39.081272,-121.893532,39.079082,-121.888023,39.072479,-121.868736,39.066967,-121.848785,39.071537,-121.837898,39.064369,-121.838737,39.046837,-121.828583,39.038033,-121.82972,39.032772,-121.823837,39.031876,-121.821686,39.028759,-121.820099,39.020336,-121.825409,39.011295,-121.818214,39.006126,-121.805199,39.003471,-121.79435,38.996494,-121.801025,38.989872,-121.818062,38.988655,-121.82032,38.97485,-121.833229,38.96883,-121.830963,38.960575,-121.839485,38.954929,-121.835518,38.94923,-121.835487,38.94392,-121.829117,38.938946,-121.836685,38.927456,-121.83474,38.924576,-122.085938,38.926144,-122.339088,38.924347,-122.34034,38.927246,-122.349022,38.928879,-122.366493,38.939137,-122.371933,38.939919,-122.392944,38.955711,-122.400818,38.955936,-122.408035,38.962894,-122.405937,38.971519,-122.415604,38.978146,-122.418221,38.989281,-122.413727,38.993568,-122.414642,38.997295,-122.410835,38.998241,-122.408272,39.011459,-122.40889,39.017616,-122.412315,39.020317,-122.436203,39.021465,-122.453766,39.034515,-122.455963,39.038502,-122.460182,39.038776,-122.466408,39.043514,-122.464294,39.049221,-122.490944,39.053596,-122.489441,39.065079,-122.482796,39.067062,-122.487595,39.069317,-122.48877,39.074345,-122.484718,39.08564,-122.487724,39.099785,-122.493248,39.104412,-122.495018,39.111057,-122.493111,39.115185,-122.499817,39.121185,-122.493698,39.13596,-122.495743,39.140614,-122.491829,39.139568,-122.485542,39.141766,-122.47982,39.138737,-122.473633,39.144478,-122.481033,39.152359,-122.477158,39.154541,-122.478302,39.158123,-122.481483,39.163036,-122.475937,39.167149,-122.474991,39.17271,-122.48777,39.176414,-122.490723,39.175404,-122.497452,39.191204,-122.507309,39.190434,-122.513367,39.19733,-122.514236,39.209328,-122.533897,39.211708,-122.540321,39.207027,-122.571274,39.204224,-122.579536,39.211639,-122.608719,39.216301,-122.622375,39.223324,-122.634216,39.222961,-122.64772,39.214127,-122.656815,39.214981,-122.664261,39.217659,-122.672417,39.225815,-122.678635,39.224644,-122.675034,39.230942,-122.680603,39.234676,-122.679825,39.238838,-122.685753,39.241264,-122.690262,39.247543,-122.711349,39.257126,-122.715866,39.260574,-122.716034,39.263649,-122.722107,39.265392,-122.727539,39.273396,-122.735634,39.272694,-122.755989,39.284424,-122.757118,39.294064,-122.765022,39.301144,-122.769394,39.310135,-122.773941,39.311893,-122.774368,39.315296,-122.771423,39.324097,-122.767189,39.325603,-122.767136,39.331261,-122.763382,39.336544,-122.764206,39.342861,-122.751259,39.346165,-122.744736,39.356335,-122.741341,39.357578,-122.741112,39.365414,-122.742378,39.368248,-122.751144,39.370701,-122.75885,39.378246,-122.767632,39.373863,-122.773186,39.374817,-122.783981,39.383091
