Adair,IA,-94.700188,41.504143,-94.241272,41.503574,-94.241348,41.157101,-94.470367,41.157543,-94.700333,41.1581
Adams,IA,-94.92733,41.158375,-94.700333,41.1581,-94.470367,41.157543,-94.470726,40.899422,-94.928391,40.900688
Allamakee,IA,-91.610748,43.500561,-91.217575,43.500576,-91.215904,43.481167,-91.220261,43.471333,-91.232109,43.460045,-91.233231,43.455196,-91.228615,43.445564,-91.205414,43.422977,-91.201096,43.415928,-91.197533,43.395359,-91.20594,43.375,-91.214928,43.367126,-91.20649,43.352547,-91.201721,43.349129,-91.180984,43.345951,-91.13269,43.328053,-91.107109,43.313667,-91.085526,43.291893,-91.073586,43.274769,-91.072517,43.262154,-91.059624,43.259094,-91.057793,43.255386,-91.066269,43.239315,-91.12204,43.197277,-91.124298,43.187908,-91.138519,43.170013,-91.146072,43.152424,-91.156075,43.142963,-91.175125,43.134686,-91.178123,43.125,-91.175064,43.103786,-91.177094,43.080265,-91.605164,43.081676,-91.603851,43.342075,-91.610741,43.342163
Appanoose,IA,-93.097389,40.898449,-92.638985,40.898884,-92.637703,40.590832,-92.714172,40.589413,-92.943352,40.58778,-93.097092,40.584003
Audubon,IA,-95.092667,41.863396,-94.74456,41.862431,-94.743874,41.602165,-94.700424,41.6022,-94.700188,41.504143,-95.040604,41.5047,-95.040565,41.602058,-95.092422,41.60199
Benton,IA,-92.064583,42.297268,-91.830864,42.29895,-91.835106,42.03688,-91.831406,41.861767,-92.297981,41.862785,-92.298607,42.297428
Black Hawk,IA,-92.554634,42.642365,-92.081703,42.642075,-92.081284,42.468006,-92.063858,42.468006,-92.064583,42.297268,-92.298607,42.297428,-92.53347,42.297096,-92.53299,42.469505,-92.553314,42.469521,-92.55336,42.555794
Boone,IA,-94.164337,42.20993,-93.931503,42.210117,-93.698242,42.209389,-93.697906,41.863487,-93.815712,41.863533,-94.163902,41.863258
Bremer,IA,-92.554222,42.907166,-92.081573,42.907028,-92.081703,42.642075,-92.554634,42.642365
Buchanan,IA,-92.081703,42.642075,-91.606834,42.64394,-91.608345,42.469139,-91.59726,42.469101,-91.596764,42.296253,-91.830864,42.29895,-92.064583,42.297268,-92.063858,42.468006,-92.081284,42.468006
Buena Vista,IA,-95.387894,42.909866,-94.913857,42.909866,-94.914459,42.560207,-95.387772,42.56176
Butler,IA,-93.024727,42.907776,-92.554222,42.907166,-92.554634,42.642365,-92.55336,42.555794,-93.026573,42.556633
Calhoun,IA,-94.914459,42.560207,-94.442696,42.558903,-94.442787,42.473423,-94.397423,42.473328,-94.397324,42.209103,-94.628593,42.209415,-94.858238,42.209644,-94.856613,42.474037,-94.91449,42.474335
Carroll,IA,-95.090767,42.21022,-94.858238,42.209644,-94.628593,42.209415,-94.628448,41.862778,-94.74456,41.862431,-95.092667,41.863396
Cass,IA,-95.154587,41.50518,-95.040604,41.5047,-94.700188,41.504143,-94.700333,41.1581,-94.92733,41.158375,-95.155579,41.159359
Cedar,IA,-91.365677,41.947227,-90.898415,41.946064,-90.898224,41.771366,-90.89975,41.597107,-91.366226,41.598354,-91.365913,41.859989
Cerro Gordo,IA,-93.49733,43.255436,-93.023918,43.255562,-93.023743,43.212849,-93.024727,42.907776,-93.498421,42.908478
Cherokee,IA,-95.85939,42.909206,-95.387894,42.909866,-95.387772,42.56176,-95.741325,42.561298,-95.859894,42.560966
Chickasaw,IA,-92.554153,43.212883,-92.080727,43.212971,-92.080978,43.082821,-92.081573,42.907028,-92.554222,42.907166
